Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
ant_eg_r1_a0_eps_010_0	113	5000.0	4146.0	5000.0	4146.0	1129999	1574.907	1574.9065	137.13869	-1575.1101	308.24826	0.000109436354	31615.445400714874
ant_eg_r1_a0_eps_010_0	114	4160.3335	3425.4	4160.3335	3425.4	1139999	1566.8218	1566.8217	121.8168	-1566.9893	283.8882	0.000199127	31895.878363370895
ant_eg_r1_a0_eps_010_0	115	2839.0	3839.0	2839.0	3839.0	1149999	1558.9366	1558.9359	120.07128	-1559.1093	296.1872	0.00026247493	32184.769629478455
ant_eg_r1_a0_eps_010_0	116	3125.75	4607.8	3125.75	4607.8	1159999	1550.6156	1550.6143	129.20264	-1550.7542	296.60275	0.00016519826	32485.132125377655
ant_eg_r1_a0_eps_010_0	117	5000.0	4226.6	5000.0	4226.6	1169999	1544.3645	1544.3643	140.36586	-1544.5603	273.56616	9.837419e-05	32783.45892715454
ant_eg_r1_a0_eps_010_0	118	4429.5	5000.0	4429.5	5000.0	1179999	1535.5964	1535.5958	131.01355	-1535.7139	261.13354	0.00016955381	33096.212374687195
ant_eg_r1_a0_eps_010_0	119	3671.3333	4886.0	3671.3333	4886.0	1189999	1527.0809	1527.0804	127.73666	-1527.1715	229.0949	0.00025628062	33405.33762836456
ant_eg_r1_a0_eps_010_0	120	1958.0	2361.4	1958.0	2361.4	1199999	1518.605	1518.6042	136.98347	-1518.739	269.5457	0.00017157663	33667.10707163811
ant_eg_r1_a0_eps_010_0	121	2525.75	3700.4	2525.75	3700.4	1209999	1512.511	1512.5106	140.50041	-1512.6996	233.30505	0.00011102369	33953.16507411003
ant_eg_r1_a0_eps_010_0	122	865.75	3128.8	865.75	3128.8	1219999	1506.4034	1506.403	128.20686	-1506.5046	254.05847	0.00032323264	34228.249411821365
