Experiment Name	Epoch	EpRet	TestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LogPi	LossPi	LossQ	std	Time
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	44	1740.6666	3495.8	1740.6666	3495.8	439999	1511.8674	1511.8748	181.24922	-1518.5901	7612.813	4.5119004e-06	11311.238769769669
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	45	1280.7142	1344.4	1280.7142	1344.4	449999	1517.0547	1517.057	182.30566	-1523.6476	7295.9033	4.1722205e-06	11583.88792681694
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	46	1216.3334	1219.0	1216.3334	1219.0	459999	1518.474	1518.4797	182.51253	-1525.0404	7075.583	5.6628473e-05	11853.634727954865
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	47	2004.4	1941.4	2004.4	1941.4	469999	1522.3376	1522.3373	180.41412	-1528.6368	6757.4263	7.3990035e-05	12138.799901485443
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	48	1802.2	2471.2	1802.2	2471.2	479999	1532.0332	1532.0339	180.12187	-1538.0709	6609.195	5.8417092e-05	12435.48665356636
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	49	1074.7778	2677.8	1074.7778	2677.8	489999	1537.969	1537.9657	180.81223	-1543.6871	6250.3193	1.0872933e-05	12734.46744966507
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	50	1340.0	2619.0	1340.0	2619.0	499999	1543.1418	1543.1366	181.69919	-1548.8154	6008.9487	8.038404e-06	13033.894807100296
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	51	1918.3334	2071.6	1918.3334	2071.6	509999	1546.4872	1546.4844	181.28104	-1552.0079	5827.9106	7.015796e-06	13322.257942438126
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	52	1470.2858	2168.2	1470.2858	2168.2	519999	1543.1805	1543.1797	179.59839	-1548.2311	5578.0767	7.5898142e-06	13611.168935537338
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	53	1126.2858	2460.2	1126.2858	2460.2	529999	1533.8856	1533.887	178.85811	-1538.8628	5345.209	3.9144903e-05	13908.012978315353
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	54	1270.0	1129.8	1270.0	1129.8	539999	1530.1846	1530.182	178.00099	-1534.9924	5252.5137	7.749785e-05	14177.221581459045
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	55	1796.5	1809.0	1796.5	1809.0	549999	1522.5713	1522.5754	179.44969	-1527.274	5101.777	2.9343033e-05	14458.805447816849
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	56	1439.1428	2970.4	1439.1428	2970.4	559999	1517.7568	1517.7542	180.36963	-1522.2012	4753.5073	1.2368338e-05	14764.150210380554
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	57	1865.6	2900.4	1865.6	2900.4	569999	1508.94	1508.9412	178.75687	-1513.2291	4840.169	2.4802199e-05	15067.93406176567
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	58	1439.2	943.8	1439.2	943.8	579999	1502.5364	1502.5414	176.86368	-1506.5477	4584.7593	2.495071e-05	15332.38462972641
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	59	1019.9167	1211.0	1019.9167	1211.0	589999	1490.8085	1490.8082	175.53307	-1494.6873	4514.124	2.8441293e-05	15601.972160816193
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	60	1104.4445	2660.8	1104.4445	2660.8	599999	1467.8657	1467.8634	174.96143	-1471.2458	4228.762	1.952945e-05	15903.403504610062
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	61	1743.6666	3759.0	1743.6666	3759.0	609999	1440.4857	1440.4816	173.9572	-1443.9392	4181.2886	0.0002921846	16225.359232187271
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	62	1419.5	1109.6	1419.5	1109.6	619999	1424.2466	1424.2449	170.20448	-1427.6313	4072.1572	6.137886e-05	16489.191408872604
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	63	1167.0	1608.2	1167.0	1608.2	629999	1414.3339	1414.3339	171.84467	-1417.6154	3913.443	4.1787567e-05	16765.035281419754
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	64	1443.25	1526.2	1443.25	1526.2	639999	1399.583	1399.5822	174.05072	-1402.8376	3911.6553	5.5861343e-05	17038.82647252083
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	65	1450.1428	2196.2	1450.1428	2196.2	649999	1393.3363	1393.3374	174.07715	-1396.5619	3774.817	4.1406925e-05	17329.66575551033
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	66	1943.6	4732.4	1943.6	4732.4	659999	1388.0367	1388.0413	172.66277	-1391.063	3808.9563	4.518895e-05	17668.777059793472
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	67	1080.75	1724.0	1080.75	1724.0	669999	1386.0944	1386.0925	173.33516	-1389.0157	3763.9963	2.0706708e-05	17948.38830447197
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	68	2418.3333	1539.0	2418.3333	1539.0	679999	1390.2224	1390.2268	174.17033	-1393.2216	3723.366	6.278729e-05	18220.19980955124
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	69	1979.8334	3000.6	1979.8334	3000.6	689999	1393.4114	1393.412	175.05101	-1396.3347	3740.7952	4.0126997e-05	18521.34016084671
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	70	1975.6666	1113.6	1975.6666	1113.6	699999	1396.7335	1396.7349	174.61781	-1399.6207	3650.9768	6.1149316e-05	18786.57368016243
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	71	2426.5	1964.0	2426.5	1964.0	709999	1395.35	1395.3523	177.8721	-1398.1508	3565.178	6.1805135e-06	19069.139855623245
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	72	3005.0	3070.4	3005.0	3070.4	719999	1391.061	1391.0619	178.78043	-1393.686	3421.8784	3.1535876e-06	19375.097148895264
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	73	3210.6667	2213.6	3210.6667	2213.6	729999	1390.4886	1390.4921	178.69876	-1393.1848	3397.1145	7.965559e-06	19664.6441385746
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	74	1792.7142	2611.2	1792.7142	2611.2	739999	1392.6447	1392.6497	178.12816	-1395.3196	3327.397	6.4618207e-06	19960.756500959396
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	75	1924.0	1767.2	1924.0	1767.2	749999	1387.8467	1387.8481	177.76721	-1390.3444	3287.0205	1.2479078e-05	20238.640605926514
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	76	2495.75	4318.4	2495.75	4318.4	759999	1389.1533	1389.1543	178.4192	-1391.6876	3305.7932	8.473727e-06	20572.760790109634
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	77	1409.8334	3566.6	1409.8334	3566.6	769999	1394.3279	1394.3322	179.1363	-1396.8834	3195.152	6.9662115e-06	20887.176043987274
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	78	2063.3333	2575.0	2063.3333	2575.0	779999	1401.5731	1401.5715	178.41478	-1404.0553	3132.888	1.4502186e-05	21177.94361948967
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	79	1745.25	2714.0	1745.25	2714.0	789999	1405.6783	1405.6819	175.4629	-1408.0962	3239.9482	3.38884e-05	21473.715411663055
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	80	2359.0	1877.6	2359.0	1877.6	799999	1404.183	1404.181	175.03572	-1406.5137	3153.481	1.4285625e-05	21752.71122288704
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	81	1938.3334	3728.2	1938.3334	3728.2	809999	1407.8956	1407.8942	175.99303	-1410.3193	3173.8228	1.0938151e-05	22068.15796637535
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	82	1861.3334	114.2	1861.3334	114.2	819999	1414.9335	1414.937	176.63246	-1417.4324	3131.637	1.0266491e-05	22311.864567041397
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	83	2755.25	1529.4	2755.25	1529.4	829999	1420.4359	1420.4381	177.09708	-1422.8848	3108.705	8.122631e-06	22583.32411122322
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	84	2893.25	2592.0	2893.25	2592.0	839999	1432.4832	1432.4841	178.23099	-1435.0724	3328.6155	6.348288e-06	22878.444503068924
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	85	2652.0	1992.4	2652.0	1992.4	849999	1443.937	1443.9424	179.82883	-1446.3938	3285.975	5.9277963e-06	23155.978917837143
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	86	2026.0	2132.4	2026.0	2132.4	859999	1456.4873	1456.4818	177.25438	-1458.9644	3181.2627	2.5442496e-05	23439.314710378647
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	87	3740.5	2714.4	3740.5	2714.4	869999	1469.2823	1469.2833	179.62964	-1471.7794	3158.463	3.088256e-05	23735.6651597023
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	88	3782.6667	1921.2	3782.6667	1921.2	879999	1478.1141	1478.1172	182.04633	-1480.582	3188.8503	1.321828e-05	24016.86050248146
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	89	2717.0	1496.2	2717.0	1496.2	889999	1489.1143	1489.1174	180.48051	-1491.6603	3241.3567	1.0337295e-05	24285.858985185623
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	90	2464.6	3956.6	2464.6	3956.6	899999	1499.6512	1499.6512	182.1038	-1502.0758	3043.1968	5.4418565e-06	24607.20515847206
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	91	5000.0	2770.2	5000.0	2770.2	909999	1506.016	1506.015	181.4271	-1508.5319	3061.2163	8.1298e-06	24904.906230449677
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	92	2838.3333	3697.0	2838.3333	3697.0	919999	1514.4824	1514.4814	180.78708	-1516.9825	3089.3494	6.4966676e-05	25221.867755413055
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	93	4044.0	4240.4	4044.0	4240.4	929999	1514.886	1514.8873	180.68771	-1517.1357	2927.2932	1.9982854e-05	25546.89392018318
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	94	5000.0	3823.4	5000.0	3823.4	939999	1504.5066	1504.5071	182.40436	-1506.4493	2829.2249	6.7536184e-06	25863.36985850334
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	95	4503.5	3049.4	4503.5	3049.4	949999	1491.1307	1491.1345	181.34416	-1493.0612	2804.837	1.0056094e-05	26166.691517829895
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	96	3081.0	858.0	3081.0	858.0	959999	1478.9163	1478.9099	180.00232	-1480.7676	2704.5132	1.4788737e-05	26420.70319724083
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	97	4097.6665	3739.6	4097.6665	3739.6	969999	1468.3893	1468.3938	184.08418	-1470.263	2664.2896	1.47530745e-05	26735.02746605873
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	98	2031.8	2645.0	2031.8	2645.0	979999	1458.0295	1458.0298	183.55214	-1459.8245	2538.2993	1.9789974e-05	27026.51913166046
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	99	2249.0	2606.4	2249.0	2606.4	989999	1451.1283	1451.1285	183.31415	-1453.0492	2502.4412	5.6911013e-06	27317.69307565689
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	100	3370.0	2783.0	3370.0	2783.0	999999	1443.8547	1443.8558	183.96016	-1445.494	2486.7693	6.1649034e-06	27610.504099607468
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	101	2031.2	1295.0	2031.2	1295.0	1009999	1436.9645	1436.9647	185.90738	-1438.6063	2533.6506	4.351072e-06	27878.873699188232
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	102	3287.3333	1571.4	3287.3333	1571.4	1019999	1432.0177	1432.0176	186.06549	-1433.4413	2359.0474	1.23659065e-05	28149.649632692337
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	103	3526.0	1911.0	3526.0	1911.0	1029999	1427.1257	1427.1257	185.85464	-1428.385	2188.0889	3.6684417e-06	28427.564445734024
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	104	2997.3333	2698.4	2997.3333	2698.4	1039999	1424.5734	1424.572	185.86554	-1425.7146	2140.7815	3.949442e-05	28722.984169006348
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	105	2800.0	1443.2	2800.0	1443.2	1049999	1425.1641	1425.1671	187.01097	-1426.2625	2130.5625	1.5758988e-05	28991.68346452713
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	106	1243.5	3403.8	1243.5	3403.8	1059999	1426.8987	1426.9003	185.31122	-1427.9775	2126.433	3.163084e-05	29303.16389155388
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	107	1711.6	4166.8	1711.6	4166.8	1069999	1434.2686	1434.2687	186.99594	-1435.259	2028.5796	2.7149836e-05	29626.912650108337
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	108	2868.5	3315.4	2868.5	3315.4	1079999	1440.1403	1440.1382	182.80206	-1441.069	2062.6863	1.4189834e-05	29934.51205778122
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	109	1448.6	3393.2	1448.6	3393.2	1089999	1448.1248	1448.1261	181.5382	-1449.0485	1996.964	9.651924e-06	30243.773686647415
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	110	1381.8334	3971.6	1381.8334	3971.6	1099999	1456.4736	1456.4723	182.8256	-1457.2816	1939.1896	7.3447964e-06	30565.09362602234
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	111	1595.6666	3033.0	1595.6666	3033.0	1109999	1466.4749	1466.4761	184.33939	-1467.1428	1992.7836	2.274516e-06	30867.0829308033
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	112	3638.0	1501.2	3638.0	1501.2	1119999	1473.8505	1473.8506	184.43605	-1474.4202	1943.3104	9.749205e-07	31138.35608649254
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	113	3499.0	2073.6	3499.0	2073.6	1129999	1482.7311	1482.7295	185.3061	-1483.1663	1784.432	4.6882369e-07	31419.989121437073
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	114	4006.0	3018.2	4006.0	3018.2	1139999	1488.4833	1488.4878	185.3087	-1488.986	1734.301	5.5848286e-06	31718.937831640244
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	115	1621.0	1526.2	1621.0	1526.2	1149999	1489.5013	1489.4984	183.46559	-1489.7594	1716.0135	3.3770614e-06	31990.738873243332
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	116	2611.6	995.0	2611.6	995.0	1159999	1485.9098	1485.9108	183.98245	-1486.0936	1647.6674	8.628416e-07	32255.571635723114
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	117	2507.0	1252.0	2507.0	1252.0	1169999	1489.6678	1489.6707	186.32419	-1489.9376	1563.2822	9.841498e-07	32524.36857509613
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	118	3599.0	1437.8	3599.0	1437.8	1179999	1496.1255	1496.127	186.89151	-1496.2917	1605.7205	3.3695233e-06	32794.56942844391
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	119	2258.2	4235.0	2258.2	4235.0	1189999	1503.7302	1503.7358	186.00174	-1504.049	1536.0714	1.0156168e-06	33123.99477171898
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	120	2757.0	3170.4	2757.0	3170.4	1199999	1520.2897	1520.2944	186.96825	-1520.659	1542.5609	1.517674e-06	33429.99859046936
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	121	3671.5	2306.8	3671.5	2306.8	1209999	1529.5969	1529.5977	185.9787	-1529.6569	1562.5873	1.5697024e-05	33717.10940742493
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	122	1759.1428	2648.8	1759.1428	2648.8	1219999	1536.3468	1536.3468	185.93848	-1536.5182	1493.7218	7.804361e-06	34014.82090806961
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	123	2092.5	738.0	2092.5	738.0	1229999	1545.2867	1545.2866	183.7356	-1545.418	1437.18	9.465054e-06	34269.269765377045
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	124	2238.0	2373.4	2238.0	2373.4	1239999	1552.938	1552.939	185.89848	-1552.9604	1414.5894	4.793955e-06	34559.58558869362
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	125	3660.6667	1533.0	3660.6667	1533.0	1249999	1552.8547	1552.8582	182.8181	-1552.8398	1456.5342	1.0957966e-05	34833.17410135269
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	126	2585.6667	2115.4	2585.6667	2115.4	1259999	1555.9259	1555.925	182.63937	-1555.879	1352.1407	5.0709846e-06	35114.550820827484
en_ran_init_ant_1f_a2_200_25_400_eg_r1_a0_eps_005_1	127	5000.0	1658.4	5000.0	1658.4	1269999	1552.7303	1552.7307	182.47885	-1552.6102	1294.8182	1.7854402e-06	35387.157222270966
